Year,Month,Day,Global Solar Radiation (MJ/m&sup2;) - King's Park_Value,completeness
2003,1,21,11.15,C
2003,1,22,13.28,C
2003,1,23,10.42,C
2003,1,24,3.97,C
2003,1,25,8.22,C
2003,1,26,9.00,C
2003,1,27,14.01,C
2003,1,28,16.45,C
2003,1,29,16.58,C
2003,1,30,8.21,C
2003,1,31,11.80,C
2003,2,1,7.24,C
2003,2,2,4.32,C
2003,2,3,3.53,C
2003,2,4,16.32,C
2003,2,5,13.54,C
2003,2,6,15.05,C
2003,2,7,3.03,C
2003,2,8,8.21,C
2003,2,9,11.59,C
2003,2,10,16.61,C
2003,2,11,13.87,C
2003,2,12,3.82,C
2003,2,13,5.56,C
2003,2,14,5.31,C
2003,2,15,10.63,C
2003,2,16,13.17,C
2003,2,17,6.01,C
2003,2,18,14.75,C
2003,2,19,7.80,C
2003,2,20,15.38,C
2003,2,21,8.95,C
2003,2,22,15.40,C
2003,2,23,11.37,C
2003,2,24,12.69,C
2003,2,25,8.30,C
2003,2,26,13.78,C
2003,2,27,19.09,C
2003,2,28,9.08,C
2003,3,1,14.62,C
2003,3,2,10.69,C
2003,3,3,9.86,C
2003,3,4,3.25,C
2003,3,5,1.56,C
2003,3,6,2.62,C
2003,3,7,10.72,C
2003,3,8,14.86,C
2003,3,9,5.88,C
2003,3,10,12.05,C
2003,3,11,20.50,C
2003,3,12,13.43,C
2003,3,13,19.25,C
2003,3,14,8.62,C
2003,3,15,8.53,C
2003,3,16,18.86,C
2003,3,17,17.57,C
2003,3,18,4.45,C
2003,3,19,3.65,C
2003,3,20,2.14,C
2003,3,21,7.88,C
2003,3,22,9.66,C
2003,3,23,4.13,C
2003,3,24,7.63,C
2003,3,25,19.33,C
2003,3,26,16.68,C
2003,3,27,17.21,C
2003,3,28,9.56,C
2003,3,29,10.14,C
2003,3,30,8.35,C
2003,3,31,10.68,C
2003,4,1,7.93,C
2003,4,2,2.57,C
2003,4,3,5.44,C
2003,4,4,4.43,C
2003,4,5,8.05,C
2003,4,6,5.11,C
2003,4,7,2.09,C
2003,4,8,5.75,C
2003,4,9,10.56,C
2003,4,10,1.83,C
2003,4,11,5.49,C
2003,4,12,9.30,C
2003,4,13,8.47,C
2003,4,14,10.16,C
2003,4,15,4.70,C
2003,4,16,13.10,C
2003,4,17,17.85,C
2003,4,18,19.63,C
2003,4,19,24.27,C
2003,4,20,21.48,C
2003,4,21,14.54,C
2003,4,22,18.16,C
2003,4,23,20.24,C
2003,4,24,23.47,C
2003,4,25,20.50,C
2003,4,26,16.76,C
2003,4,27,17.85,C
2003,4,28,19.28,C
2003,4,29,19.12,C
2003,4,30,14.39,C
2003,5,1,14.40,C
2003,5,2,11.42,C
2003,5,3,4.23,C
2003,5,4,9.15,C
2003,5,5,3.95,C
2003,5,6,8.44,C
2003,5,7,5.60,C
2003,5,8,20.85,C
2003,5,9,12.16,C
2003,5,10,19.45,C
2003,5,11,22.59,C
2003,5,12,14.39,C
2003,5,13,21.37,C
2003,5,14,21.84,C
2003,5,15,18.53,C
2003,5,16,12.27,C
2003,5,17,15.82,C
2003,5,18,4.36,C
2003,5,19,9.26,C
2003,5,20,17.75,C
2003,5,21,24.32,C
2003,5,22,22.45,C
2003,5,23,22.60,C
2003,5,24,14.43,C
2003,5,25,10.49,C
2003,5,26,19.65,C
2003,5,27,15.26,C
2003,5,28,4.61,C
2003,5,29,4.69,C
2003,5,30,15.74,C
2003,5,31,22.65,C
2003,6,1,22.98,C
2003,6,2,21.16,C
2003,6,3,15.53,C
2003,6,4,14.34,C
2003,6,5,19.98,C
2003,6,6,9.24,C
2003,6,7,4.94,C
2003,6,8,17.23,C
2003,6,9,1.76,C
2003,6,10,4.16,C
2003,6,11,1.41,C
2003,6,12,6.07,C
2003,6,13,3.23,C
2003,6,14,4.31,C
2003,6,15,7.22,C
2003,6,16,3.88,C
2003,6,17,17.27,C
2003,6,18,19.68,C
2003,6,19,20.65,C
2003,6,20,9.90,C
2003,6,21,5.36,C
2003,6,22,10.78,C
2003,6,23,14.46,C
2003,6,24,22.87,C
2003,6,25,15.44,C
2003,6,26,8.10,C
2003,6,27,7.92,C
2003,6,28,9.74,C
2003,6,29,20.51,C
2003,6,30,23.23,C
2003,7,1,17.97,C
2003,7,2,23.71,C
2003,7,3,25.57,C
2003,7,4,24.60,C
2003,7,5,25.34,C
2003,7,6,23.82,C
2003,7,7,25.78,C
2003,7,8,20.49,C
2003,7,9,21.76,C
2003,7,10,17.92,C
2003,7,11,12.08,C
2003,7,12,20.79,C
2003,7,13,25.48,C
2003,7,14,25.47,C
2003,7,15,25.73,C
2003,7,16,25.93,C
2003,7,17,25.21,C
2003,7,18,23.96,C
2003,7,19,25.42,C
2003,7,20,16.17,C
2003,7,21,16.21,C
2003,7,22,22.25,C
2003,7,23,16.78,C
2003,7,24,5.74,C
2003,7,25,13.58,C
2003,7,26,14.83,C
2003,7,27,24.20,C
2003,7,28,24.40,C
2003,7,29,16.54,C
2003,7,30,13.33,C
2003,7,31,13.49,C
2003,8,1,18.14,C
2003,8,2,11.38,C
2003,8,3,14.96,C
2003,8,4,18.25,C
2003,8,5,10.07,C
2003,8,6,6.76,C
2003,8,7,18.28,C
2003,8,8,17.95,C
2003,8,9,22.56,C
2003,8,10,23.65,C
2003,8,11,12.28,C
2003,8,12,13.14,C
2003,8,13,12.13,C
2003,8,14,11.46,C
2003,8,15,17.65,C
2003,8,16,6.80,C
2003,8,17,17.65,C
2003,8,18,17.12,C
2003,8,19,17.81,C
2003,8,20,19.16,C
2003,8,21,4.20,C
2003,8,22,13.48,C
2003,8,23,19.30,C
2003,8,24,11.33,C
2003,8,25,4.05,C
2003,8,26,15.07,C
2003,8,27,18.14,C
2003,8,28,14.15,C
2003,8,29,22.16,C
2003,8,30,22.37,C
2003,8,31,21.26,C
2003,9,1,15.90,C
2003,9,2,5.23,C
2003,9,3,9.64,C
2003,9,4,6.16,C
2003,9,5,11.27,C
2003,9,6,2.96,C
2003,9,7,10.85,C
2003,9,8,19.65,C
2003,9,9,20.50,C
2003,9,10,18.75,C
2003,9,11,15.50,C
2003,9,12,16.52,C
2003,9,13,20.05,C
2003,9,14,5.82,C
2003,9,15,3.70,C
2003,9,16,10.50,C
2003,9,17,20.00,C
2003,9,18,20.07,C
2003,9,19,20.41,C
2003,9,20,20.73,C
2003,9,21,11.77,C
2003,9,22,4.91,C
2003,9,23,10.64,C
2003,9,24,16.52,C
2003,9,25,22.14,C
2003,9,26,20.07,C
2003,9,27,21.17,C
2003,9,28,19.17,C
2003,9,29,19.22,C
2003,9,30,15.97,C
2003,10,1,19.28,C
2003,10,2,19.22,C
2003,10,3,16.79,C
2003,10,4,14.63,C
2003,10,5,18.37,C
2003,10,6,17.46,C
2003,10,7,15.05,C
2003,10,8,14.16,C
2003,10,9,13.99,C
2003,10,10,4.55,C
2003,10,11,5.52,C
2003,10,12,14.34,C
2003,10,13,13.53,C
2003,10,14,4.19,C
2003,10,15,8.11,C
2003,10,16,15.44,C
2003,10,17,18.17,C
2003,10,18,18.12,C
2003,10,19,17.98,C
2003,10,20,15.56,C
2003,10,21,15.68,C
2003,10,22,15.93,C
2003,10,23,16.31,C
2003,10,24,12.87,C
2003,10,25,17.28,C
2003,10,26,17.86,C
2003,10,27,13.91,C
2003,10,28,15.49,C
2003,10,29,16.89,C
2003,10,30,16.30,C
2003,10,31,14.58,C
2003,11,1,13.96,C
2003,11,2,12.15,C
2003,11,3,16.89,C
2003,11,4,15.80,C
2003,11,5,13.44,C
2003,11,6,14.97,C
2003,11,7,13.87,C
2003,11,8,3.27,C
2003,11,9,2.24,C
2003,11,10,5.77,C
2003,11,11,14.28,C
2003,11,12,15.09,C
2003,11,13,15.04,C
2003,11,14,15.24,C
2003,11,15,14.77,C
2003,11,16,8.48,C
2003,11,17,4.01,C
2003,11,18,5.19,C
2003,11,19,6.38,C
2003,11,20,7.78,C
2003,11,21,14.86,C
2003,11,22,8.14,C
2003,11,23,15.36,C
2003,11,24,15.05,C
2003,11,25,14.98,C
2003,11,26,14.60,C
2003,11,27,13.78,C
2003,11,28,13.00,C
2003,11,29,14.50,C
2003,11,30,14.52,C
2003,12,1,13.03,C
2003,12,2,14.14,C
2003,12,3,15.21,C
2003,12,4,14.53,C
2003,12,5,14.86,C
2003,12,6,14.04,C
2003,12,7,11.30,C
2003,12,8,10.98,C
2003,12,9,8.95,C
2003,12,10,14.01,C
2003,12,11,12.90,C
2003,12,12,14.12,C
2003,12,13,14.21,C
2003,12,14,14.47,C
2003,12,15,14.38,C
2003,12,16,13.60,C
2003,12,17,13.27,C
2003,12,18,11.75,C
2003,12,19,13.14,C
2003,12,20,8.83,C
2003,12,21,14.11,C
2003,12,22,13.04,C
2003,12,23,13.57,C
2003,12,24,14.06,C
2003,12,25,14.38,C
2003,12,26,11.60,C
2003,12,27,13.19,C
2003,12,28,13.82,C
2003,12,29,14.87,C
2003,12,30,14.73,C
2003,12,31,12.34,C
2004,1,1,13.34,C
2004,1,2,11.41,C
2004,1,3,13.28,C
2004,1,4,12.99,C
2004,1,5,12.91,C
2004,1,6,10.26,C
2004,1,7,13.36,C
2004,1,8,12.32,C
2004,1,9,14.42,C
2004,1,10,4.23,C
2004,1,11,10.03,C
2004,1,12,9.69,C
2004,1,13,13.64,C
2004,1,14,13.63,C
2004,1,15,13.80,C
2004,1,16,7.15,C
2004,1,17,8.06,C
2004,1,18,1.49,C
2004,1,19,2.43,C
2004,1,20,1.17,C
2004,1,21,15.29,C
2004,1,22,13.77,C
2004,1,23,1.50,C
2004,1,24,15.65,C
2004,1,25,16.97,C
2004,1,26,4.85,C
2004,1,27,5.44,C
2004,1,28,4.16,C
2004,1,29,10.81,C
2004,1,30,8.97,C
2004,1,31,9.25,C
2004,2,1,7.00,C
2004,2,2,8.67,C
2004,2,3,1.21,C
2004,2,4,1.33,C
2004,2,5,2.87,C
2004,2,6,1.83,C
2004,2,7,2.02,C
2004,2,8,2.60,C
2004,2,9,19.58,C
2004,2,10,18.99,C
2004,2,11,18.03,C
2004,2,12,15.52,C
2004,2,13,15.03,C
2004,2,14,15.81,C
2004,2,15,18.42,C
2004,2,16,12.50,C
2004,2,17,17.04,C
2004,2,18,10.09,C
2004,2,19,17.79,C
2004,2,20,12.93,C
2004,2,21,12.62,C
2004,2,22,14.97,C
2004,2,23,9.87,C
2004,2,24,7.42,C
2004,2,25,9.95,C
2004,2,26,13.49,C
2004,2,27,17.79,C
2004,2,28,10.02,C
2004,2,29,10.08,C
2004,3,1,7.03,C
2004,3,2,1.92,C
2004,3,3,6.68,C
2004,3,4,15.65,C
2004,3,5,14.60,C
2004,3,6,17.11,C
2004,3,7,16.21,C
2004,3,8,16.35,C
2004,3,9,18.17,C
2004,3,10,16.34,C
2004,3,11,18.86,C
2004,3,12,15.96,C
2004,3,13,3.01,C
2004,3,14,4.44,C
2004,3,15,12.71,C
2004,3,16,10.57,C
2004,3,17,11.01,C
2004,3,18,4.88,C
2004,3,19,8.47,C
2004,3,20,15.40,C
2004,3,21,12.62,C
2004,3,22,12.09,C
2004,3,23,7.08,C
2004,3,24,3.74,C
2004,3,25,1.88,C
2004,3,26,2.95,C
2004,3,27,2.62,C
2004,3,28,3.53,C
2004,3,29,3.10,C
2004,3,30,4.20,C
2004,3,31,4.01,C
2004,4,1,2.17,C
2004,4,2,7.20,C
2004,4,3,8.74,C
2004,4,4,11.75,C
2004,4,5,14.45,C
2004,4,6,13.76,C
2004,4,7,9.43,C
2004,4,8,5.50,C
2004,4,9,8.97,C
2004,4,10,17.33,C
2004,4,11,18.82,C
2004,4,12,16.93,C
2004,4,13,17.17,C
2004,4,14,8.63,C
2004,4,15,6.82,C
2004,4,16,5.86,C
2004,4,17,8.57,C
2004,4,18,23.91,C
2004,4,19,20.99,C
2004,4,20,21.51,C
2004,4,21,13.10,C
2004,4,22,23.46,C
2004,4,23,16.67,C
2004,4,24,11.53,C
2004,4,25,9.78,C
2004,4,26,15.92,C
2004,4,27,19.59,C
2004,4,28,6.67,C
2004,4,29,6.80,C
2004,4,30,14.82,C
2004,5,1,22.29,C
2004,5,2,22.41,C
2004,5,3,23.40,C
2004,5,4,11.38,C
2004,5,5,9.24,C
2004,5,6,16.24,C
2004,5,7,17.84,C
2004,5,8,5.18,C
2004,5,9,25.06,C
2004,5,10,21.64,C
2004,5,11,19.66,C
2004,5,12,13.56,C
2004,5,13,12.24,C
2004,5,14,6.75,C
2004,5,15,14.26,C
2004,5,16,22.68,C
2004,5,17,12.81,C
2004,5,18,11.21,C
2004,5,19,10.62,C
2004,5,20,15.99,C
2004,5,21,4.85,C
2004,5,22,10.86,C
2004,5,23,22.53,C
2004,5,24,23.49,C
2004,5,25,14.72,C
2004,5,26,12.65,C
2004,5,27,18.40,C
2004,5,28,12.80,C
2004,5,29,9.80,C
2004,5,30,12.76,C
2004,5,31,23.30,C
2004,6,1,16.03,C
2004,6,2,20.73,C
2004,6,3,18.50,C
2004,6,4,22.95,C
2004,6,5,13.10,C
2004,6,6,6.15,C
2004,6,7,5.16,C
2004,6,8,13.72,C
2004,6,9,13.59,C
2004,6,10,20.97,C
2004,6,11,20.85,C
2004,6,12,19.32,C
2004,6,13,25.19,C
2004,6,14,23.41,C
2004,6,15,9.90,C
2004,6,16,7.69,C
2004,6,17,15.32,C
2004,6,18,17.82,C
2004,6,19,22.09,C
2004,6,20,21.48,C
2004,6,21,14.65,C
2004,6,22,18.93,C
2004,6,23,10.99,C
2004,6,24,19.04,C
2004,6,25,23.22,C
2004,6,26,20.06,C
2004,6,27,24.19,C
2004,6,28,21.78,C
2004,6,29,21.46,C
2004,6,30,11.33,C
2004,7,1,16.04,C
2004,7,2,19.18,C
2004,7,3,3.11,C
2004,7,4,9.72,C
2004,7,5,16.75,C
2004,7,6,10.61,C
2004,7,7,15.66,C
2004,7,8,18.06,C
2004,7,9,21.79,C
2004,7,10,14.77,C
2004,7,11,12.30,C
2004,7,12,13.14,C
2004,7,13,15.50,C
2004,7,14,21.75,C
2004,7,15,23.80,C
2004,7,16,2.77,C
2004,7,17,8.95,C
2004,7,18,24.54,C
2004,7,19,10.26,C
2004,7,20,12.24,C
2004,7,21,5.92,C
2004,7,22,23.04,C
2004,7,23,18.57,C
2004,7,24,24.39,C
2004,7,25,21.04,C
2004,7,26,16.51,C
2004,7,27,12.88,C
2004,7,28,7.59,C
2004,7,29,3.49,C
2004,7,30,7.35,C
2004,7,31,24.40,C
2004,8,1,23.79,C
2004,8,2,25.14,C
2004,8,3,24.38,C
2004,8,4,17.59,C
2004,8,5,12.56,C
2004,8,6,5.29,C
2004,8,7,24.57,C
2004,8,8,12.94,C
2004,8,9,21.58,C
2004,8,10,20.48,C
2004,8,11,6.66,C
2004,8,12,9.51,C
2004,8,13,21.31,C
2004,8,14,18.42,C
2004,8,15,19.13,C
2004,8,16,19.53,C
2004,8,17,19.19,C
2004,8,18,11.87,C
2004,8,19,11.18,C
2004,8,20,14.13,C
2004,8,21,1.74,C
2004,8,22,5.61,C
2004,8,23,15.57,C
2004,8,24,10.56,C
2004,8,25,17.76,C
2004,8,26,3.48,C
2004,8,27,2.69,C
2004,8,28,9.79,C
2004,8,29,2.45,C
2004,8,30,6.85,C
2004,8,31,8.74,C
2004,9,1,23.24,C
2004,9,2,22.05,C
2004,9,3,12.24,C
2004,9,4,14.19,C
2004,9,5,14.86,C
2004,9,6,11.98,C
2004,9,7,15.07,C
2004,9,8,6.68,C
2004,9,9,4.91,C
2004,9,10,7.17,C
2004,9,11,10.77,C
2004,9,12,13.78,C
2004,9,13,19.05,C
2004,9,14,15.61,C
2004,9,15,14.24,C
2004,9,16,16.71,C
2004,9,17,18.71,C
2004,9,18,20.78,C
2004,9,19,4.91,C
2004,9,20,16.31,C
2004,9,21,18.26,C
2004,9,22,10.26,C
2004,9,23,20.12,C
2004,9,24,14.52,C
2004,9,25,18.74,C
2004,9,26,20.28,C
2004,9,27,18.94,C
2004,9,28,15.70,C
2004,9,29,16.20,C
2004,9,30,16.48,C
2004,10,1,16.24,C
2004,10,2,11.60,C
2004,10,3,19.32,C
2004,10,4,18.90,C
2004,10,5,19.69,C
2004,10,6,18.23,C
2004,10,7,9.69,C
2004,10,8,18.63,C
2004,10,9,19.10,C
2004,10,10,18.32,C
2004,10,11,12.65,C
2004,10,12,16.91,C
2004,10,13,17.11,C
2004,10,14,15.21,C
2004,10,15,17.65,C
2004,10,16,17.09,C
2004,10,17,14.84,C
2004,10,18,18.73,C
2004,10,19,16.73,C
2004,10,20,15.60,C
2004,10,21,12.78,C
2004,10,22,14.59,C
2004,10,23,18.16,C
2004,10,24,16.80,C
2004,10,25,14.79,C
2004,10,26,13.67,C
2004,10,27,15.50,C
2004,10,28,16.10,C
2004,10,29,17.01,C
2004,10,30,18.30,C
2004,10,31,17.09,C
2004,11,1,10.45,C
2004,11,2,12.61,C
2004,11,3,13.65,C
2004,11,4,16.14,C
2004,11,5,13.85,C
2004,11,6,13.33,C
2004,11,7,15.13,C
2004,11,8,13.03,C
2004,11,9,4.94,C
2004,11,10,12.03,C
2004,11,11,15.65,C
2004,11,12,11.40,C
2004,11,13,7.83,C
2004,11,14,12.57,C
2004,11,15,6.78,C
2004,11,16,7.57,C
2004,11,17,13.27,C
2004,11,18,16.80,C
2004,11,19,16.61,C
2004,11,20,15.56,C
2004,11,21,14.83,C
2004,11,22,14.99,C
2004,11,23,5.75,C
2004,11,24,8.17,C
2004,11,25,9.06,C
2004,11,26,13.78,C
2004,11,27,4.78,C
2004,11,28,14.76,C
2004,11,29,14.19,C
2004,11,30,14.44,C
2004,12,1,14.60,C
2004,12,2,14.46,C
2004,12,3,7.80,C
2004,12,4,13.41,C
2004,12,5,14.37,C
2004,12,6,13.68,C
2004,12,7,11.58,C
2004,12,8,13.97,C
2004,12,9,14.95,C
2004,12,10,14.11,C
2004,12,11,14.60,C
2004,12,12,14.06,C
2004,12,13,14.85,C
2004,12,14,12.02,C
2004,12,15,13.16,C
2004,12,16,14.66,C
2004,12,17,13.94,C
2004,12,18,11.53,C
2004,12,19,12.09,C
2004,12,20,12.36,C
2004,12,21,11.47,C
2004,12,22,12.56,C
2004,12,23,13.66,C
2004,12,24,13.49,C
2004,12,25,8.10,C
2004,12,26,13.59,C
2004,12,27,11.82,C
2004,12,28,3.78,C
2004,12,29,7.78,C
2004,12,30,6.72,C
2004,12,31,12.85,C
2005,1,1,15.52,C
2005,1,2,7.85,C
2005,1,3,7.74,C
2005,1,4,5.16,C
2005,1,5,7.92,C
2005,1,6,12.44,C
2005,1,7,13.78,C
2005,1,8,8.27,C
2005,1,9,12.39,C
2005,1,10,12.88,C
2005,1,11,13.82,C
2005,1,12,12.34,C
2005,1,13,2.32,C
2005,1,14,13.97,C
2005,1,15,13.60,C
2005,1,16,13.92,C
2005,1,17,13.60,C
2005,1,18,14.08,C
2005,1,19,10.96,C
2005,1,20,2.45,C
2005,1,21,11.90,C
2005,1,22,7.33,C
2005,1,23,15.10,C
2005,1,24,10.94,C
2005,1,25,8.55,C
2005,1,26,6.84,C
2005,1,27,9.27,C
2005,1,28,2.77,C
2005,1,29,5.12,C
2005,1,30,2.44,C
2005,1,31,3.28,C
2005,2,1,2.68,C
2005,2,2,3.49,C
2005,2,3,1.92,C
2005,2,4,6.97,C
2005,2,5,5.13,C
2005,2,6,6.07,C
2005,2,7,15.20,C
2005,2,8,7.14,C
2005,2,9,14.11,C
2005,2,10,8.91,C
2005,2,11,9.07,C
2005,2,12,14.27,C
2005,2,13,7.35,C
2005,2,14,5.11,C
2005,2,15,6.37,C
2005,2,16,6.40,C
2005,2,17,3.54,C
2005,2,18,1.91,C
2005,2,19,7.38,C
2005,2,20,2.94,C
2005,2,21,1.50,C
2005,2,22,1.46,C
2005,2,23,8.79,C
2005,2,24,4.62,C
2005,2,25,3.36,C
2005,2,26,2.40,C
2005,2,27,3.53,C
2005,2,28,7.07,C
2005,3,1,4.22,C
2005,3,2,1.69,C
2005,3,3,6.63,C
2005,3,4,3.27,C
2005,3,5,20.45,C
2005,3,6,22.19,C
2005,3,7,19.74,C
2005,3,8,19.61,C
2005,3,9,16.94,C
2005,3,10,6.40,C
2005,3,11,2.74,C
2005,3,12,1.17,C
2005,3,13,4.40,C
2005,3,14,3.98,C
2005,3,15,8.62,C
2005,3,16,7.23,C
2005,3,17,14.82,C
2005,3,18,8.20,C
2005,3,19,19.18,C
2005,3,20,18.09,C
2005,3,21,9.62,C
2005,3,22,6.96,C
2005,3,23,12.79,C
2005,3,24,13.79,C
2005,3,25,9.10,C
2005,3,26,7.73,C
2005,3,27,8.73,C
2005,3,28,13.75,C
2005,3,29,8.04,C
2005,3,30,2.84,C
2005,3,31,2.61,C
2005,4,1,2.81,C
2005,4,2,12.19,C
2005,4,3,16.32,C
2005,4,4,17.09,C
2005,4,5,8.75,C
2005,4,6,13.02,C
2005,4,7,18.35,C
2005,4,8,14.16,C
2005,4,9,11.48,C
2005,4,10,10.65,C
2005,4,11,13.19,C
2005,4,12,4.46,C
2005,4,13,2.71,C
2005,4,14,13.96,C
2005,4,15,8.09,C
2005,4,16,3.81,C
2005,4,17,15.04,C
2005,4,18,22.03,C
2005,4,19,20.18,C
2005,4,20,16.85,C
2005,4,21,10.94,C
2005,4,22,19.12,C
2005,4,23,12.17,C
2005,4,24,9.20,C
2005,4,25,5.85,C
2005,4,26,7.72,C
2005,4,27,4.24,C
2005,4,28,9.74,C
2005,4,29,10.80,C
2005,4,30,7.05,C
2005,5,1,5.68,C
2005,5,2,8.71,C
2005,5,3,13.52,C
2005,5,4,9.60,C
2005,5,5,11.44,C
2005,5,6,13.90,C
2005,5,7,13.43,C
2005,5,8,4.11,C
2005,5,9,2.93,C
2005,5,10,8.38,C
2005,5,11,9.07,C
2005,5,12,10.67,C
2005,5,13,9.41,C
2005,5,14,11.58,C
2005,5,15,11.52,C
2005,5,16,11.61,C
2005,5,17,13.78,C
2005,5,18,13.47,C
2005,5,19,6.35,C
2005,5,20,8.71,C
2005,5,21,17.57,C
2005,5,22,24.10,C
2005,5,23,14.69,C
2005,5,24,7.84,C
2005,5,25,9.34,C
2005,5,26,4.41,C
2005,5,27,8.10,C
2005,5,28,12.88,C
2005,5,29,7.02,C
2005,5,30,23.64,C
2005,5,31,12.37,C
2005,6,1,15.60,C
2005,6,2,11.89,C
2005,6,3,19.51,C
2005,6,4,10.39,C
2005,6,5,9.38,C
2005,6,6,5.75,C
2005,6,7,5.78,C
2005,6,8,15.75,C
2005,6,9,9.26,C
2005,6,10,19.42,C
2005,6,11,23.24,C
2005,6,12,13.01,C
2005,6,13,7.33,C
2005,6,14,9.89,C
2005,6,15,4.57,C
2005,6,16,3.77,C
2005,6,17,8.06,C
2005,6,18,11.70,C
2005,6,19,14.54,C
2005,6,20,8.03,C
2005,6,21,2.24,C
2005,6,22,3.24,C
2005,6,23,1.74,C
2005,6,24,4.56,C
2005,6,25,13.57,C
2005,6,26,10.60,C
2005,6,27,18.05,C
2005,6,28,20.95,C
2005,6,29,14.94,C
2005,6,30,7.50,C
2005,7,1,11.79,C
2005,7,2,20.39,C
2005,7,3,25.74,C
2005,7,4,21.42,C
2005,7,5,25.63,C
2005,7,6,22.19,C
2005,7,7,10.66,C
2005,7,8,13.73,C
2005,7,9,11.28,C
2005,7,10,21.79,C
2005,7,11,25.26,C
2005,7,12,21.16,C
2005,7,13,23.78,C
2005,7,14,23.18,C
2005,7,15,16.25,C
2005,7,16,23.59,C
2005,7,17,23.36,C
2005,7,18,20.67,C
2005,7,19,19.83,C
2005,7,20,19.45,C
2005,7,21,17.79,C
2005,7,22,6.99,C
2005,7,23,18.12,C
2005,7,24,25.36,C
2005,7,25,22.97,C
2005,7,26,21.34,C
2005,7,27,23.13,C
2005,7,28,17.51,C
2005,7,29,7.48,C
2005,7,30,6.43,C
2005,7,31,4.91,C
2005,8,1,18.18,C
2005,8,2,23.89,C
2005,8,3,25.20,C
2005,8,4,23.29,C
2005,8,5,20.43,C
2005,8,6,18.21,C
2005,8,7,20.79,C
2005,8,8,21.87,C
2005,8,9,14.65,C
2005,8,10,13.71,C
2005,8,11,19.37,C
2005,8,12,16.72,C
2005,8,13,4.38,C
2005,8,14,15.86,C
2005,8,15,6.48,C
2005,8,16,9.16,C
2005,8,17,11.21,C
2005,8,18,5.87,C
2005,8,19,4.08,C
2005,8,20,0.85,C
2005,8,21,2.72,C
2005,8,22,14.27,C
2005,8,23,22.47,C
2005,8,24,10.17,C
2005,8,25,10.58,C
2005,8,26,10.12,C
2005,8,27,8.91,C
2005,8,28,16.49,C
2005,8,29,18.61,C
2005,8,30,20.85,C
2005,8,31,20.27,C
2005,9,1,18.08,C
2005,9,2,14.96,C
2005,9,3,10.48,C
2005,9,4,4.59,C
2005,9,5,22.42,C
2005,9,6,9.62,C
2005,9,7,14.00,C
2005,9,8,18.48,C
2005,9,9,17.60,C
2005,9,10,14.80,C
2005,9,11,11.55,C
2005,9,12,16.84,C
2005,9,13,15.57,C
2005,9,14,19.06,C
2005,9,15,17.96,C
2005,9,16,22.18,C
2005,9,17,9.97,C
2005,9,18,10.54,C
2005,9,19,22.48,C
2005,9,20,14.16,C
2005,9,21,17.60,C
2005,9,22,16.46,C
2005,9,23,15.92,C
2005,9,24,7.79,C
2005,9,25,6.11,C
2005,9,26,4.48,C
2005,9,27,4.13,C
2005,9,28,20.19,C
2005,9,29,16.21,C
2005,9,30,15.31,C
2005,10,1,15.72,C
2005,10,2,16.04,C
2005,10,3,14.96,C
2005,10,4,14.20,C
2005,10,5,10.83,C
2005,10,6,18.23,C
2005,10,7,11.54,C
2005,10,8,16.13,C
2005,10,9,13.78,C
2005,10,10,18.79,C
2005,10,11,16.89,C
2005,10,12,11.24,C
2005,10,13,15.16,C
2005,10,14,17.50,C
2005,10,15,9.71,C
2005,10,16,12.18,C
2005,10,17,9.67,C
2005,10,18,15.79,C
2005,10,19,17.84,C
2005,10,20,16.88,C
2005,10,21,17.51,C
2005,10,22,16.42,C
2005,10,23,16.17,C
2005,10,24,16.89,C
2005,10,25,13.01,C
2005,10,26,16.71,C
2005,10,27,17.36,C
2005,10,28,17.17,C
2005,10,29,9.89,C
2005,10,30,11.39,C
2005,10,31,8.04,C
2005,11,1,5.20,C
2005,11,2,11.01,C
2005,11,3,16.86,C
2005,11,4,16.06,C
2005,11,5,15.76,C
2005,11,6,14.93,C
2005,11,7,7.48,C
2005,11,8,12.24,C
2005,11,9,13.58,C
2005,11,10,11.27,C
2005,11,11,12.96,C
2005,11,12,12.21,C
2005,11,13,6.58,C
2005,11,14,9.55,C
2005,11,15,3.07,C
2005,11,16,14.66,C
2005,11,17,14.34,C
2005,11,18,14.10,C
2005,11,19,15.36,C
2005,11,20,16.01,C
2005,11,21,15.85,C
2005,11,22,15.06,C
2005,11,23,14.46,C
2005,11,24,13.31,C
2005,11,25,13.04,C
2005,11,26,13.50,C
2005,11,27,14.74,C
2005,11,28,10.67,C
2005,11,29,12.96,C
2005,11,30,8.94,C
2005,12,1,13.62,C
2005,12,2,14.29,C
2005,12,3,11.66,C
2005,12,4,14.38,C
2005,12,5,6.29,C
2005,12,6,5.55,C
2005,12,7,6.91,C
2005,12,8,13.03,C
2005,12,9,13.35,C
2005,12,10,8.01,C
2005,12,11,13.66,C
2005,12,12,7.46,C
2005,12,13,8.48,C
2005,12,14,6.66,C
2005,12,15,13.88,C
2005,12,16,13.30,C
2005,12,17,14.74,C
2005,12,18,14.25,C
2005,12,19,14.98,C
2005,12,20,14.71,C
2005,12,21,14.01,C
2005,12,22,15.72,C
2005,12,23,14.68,C
2005,12,24,13.68,C
2005,12,25,9.79,C
2005,12,26,13.02,C
2005,12,27,9.01,C
2005,12,28,3.19,C
